Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
680	269	0	0.265625	-7.02450652e-18	-3.4428649e-19	-7.02450652e-18	-1.74800567e-43	3.4428649e-19	0	0	0	0	0	3
685	270	0	0.267578125	-1.19830085e-17	-4.28625056e-19	-1.19830085e-17	-1.74800567e-43	4.28625056e-19	0	0	0	0	0	3
690	271	0	0.26953125	-1.77797879e-17	-5.53453565e-19	-1.77797879e-17	-1.74800567e-43	5.53453565e-19	0	0	0	0	0	3
695	272	0	0.271484375	-2.71320721e-17	-7.43300841e-19	-2.71320721e-17	-1.74800567e-43	7.43300841e-19	0	0	0	0	0	3
700	274	0	0.2734375	-4.25157817e-17	-1.03955957e-18	-4.25157817e-17	-1.74800567e-43	1.03955957e-18	0	0	0	0	0	3
705	276	0	0.275390625	-6.36839677e-17	-1.48071737e-18	-6.36839677e-17	-1.74800567e-43	1.48071737e-18	0	0	0	0	0	3
710	277	0	0.27734375	-8.92784823e-17	-2.09468776e-18	-8.92784823e-17	-1.74800567e-43	2.09468776e-18	0	0	0	0	0	3
715	278	0	0.279296875	-1.20575832e-16	-2.91747348e-18	-1.20575832e-16	-1.74800567e-43	2.91747348e-18	0	0	0	0	0	3
720	279	0	0.28125	-1.58533172e-16	-3.9906852e-18	-1.58533172e-16	-1.74800567e-43	3.9906852e-18	0	0	0	0	0	3
725	281	0	0.283203125	-2.06416275e-16	-5.37716184e-18	-2.06416275e-16	-1.74800567e-43	5.37716184e-18	0	0	0	0	0	3
730	282	0	0.28515625	-2.659258e-16	-7.14960155e-18	-2.659258e-16	-1.74800567e-43	7.14960155e-18	0	0	0	0	0	3
735	283	0	0.287109375	-3.40808651e-16	-9.40405459e-18	-3.40808651e-16	-1.74800567e-43	9.40405459e-18	0	0	0	0	0	3
740	284	0	0.2890625	-4.34604664e-16	-1.22577499e-17	-4.34604664e-16	-1.74800567e-43	1.22577499e-17	0	0	0	0	0	3
745	285	0	0.291015625	-5.53683737e-16	-1.58672565e-17	-5.53683737e-16	-1.74800567e-43	1.58672565e-17	0	0	0	0	0	3
750	286	0	0.29296875	-7.03500139e-16	-2.04211167e-17	-7.03500139e-16	-1.74800567e-43	2.04211167e-17	0	0	0	0	0	3
755	288	0	0.294921875	-8.91637826e-16	-2.61528056e-17	-8.91637826e-16	-1.74800567e-43	2.61528056e-17	0	0	0	0	0	3
760	289	0	0.296875	-1.12957133e-15	-3.33646914e-17	-1.12957133e-15	-1.74800567e-43	3.33646914e-17	0	0	0	0	0	3
765	290	0	0.298828125	-1.42564347e-15	-4.24054627e-17	-1.42564347e-15	-1.74800567e-43	4.24054627e-17	0	0	0	0	0	3
770	291	0	0.30078125	-1.79764536e-15	-5.3729591e-17	-1.79764536e-15	-1.74800567e-43	5.3729591e-17	0	0	0	0	0	3
775	292	0	0.302734375	-2.25798882e-15	-6.78594579e-17	-2.25798882e-15	-1.74800567e-43	6.78594579e-17	0	0	0	0	0	3
780	293	0	0.3046875	-2.83105984e-15	-8.54594603e-17	-2.83105984e-15	-1.74800567e-43	8.54594603e-17	0	0	0	0	0	3
785	294	0	0.306640625	-3.53779936e-15	-1.07309713e-16	-3.53779936e-15	-1.74800567e-43	1.07309713e-16	0	0	0	0	0	3
790	295	0	0.30859375	-4.40701872e-15	-1.34351908e-16	-4.40701872e-15	-1.74800567e-43	1.34351908e-16	0	0	0	0	0	3
795	296	0	0.310546875	-5.47770489e-15	-1.67747864e-16	-5.47770489e-15	-1.74800567e-43	1.67747864e-16	0	0	0	0	0	3
800	297	0	0.3125	-6.78378421e-15	-2.08841257e-16	-6.78378421e-15	-1.74800567e-43	2.08841257e-16	0	0	0	0	0	3
805	299	0	0.314453125	-8.37694992e-15	-2.59261681e-16	-8.37694992e-15	-1.74800567e-43	2.59261681e-16	0	0	0	0	0	3
810	300	0	0.31640625	-1.03157533e-14	-3.20957949e-16	-1.03157533e-14	-1.74800567e-43	3.20957949e-16	0	0	0	0	0	3
815	301	0	0.318359375	-1.26573886e-14	-3.96180087e-16	-1.26573886e-14	-1.74800567e-43	3.96180087e-16	0	0	0	0	0	3
820	302	0	0.3203125	-1.54848644e-14	-4.87626659e-16	-1.54848644e-14	-1.74800567e-43	4.87626659e-16	0	0	0	0	0	3
825	303	0	0.322265625	-1.88759255e-14	-5.98399543e-16	-1.88759255e-14	-1.74800567e-43	5.98399543e-16	0	0	0	0	0	3
830	304	0	0.32421875	-2.29332985e-14	-7.32141454e-16	-2.29332985e-14	-1.74800567e-43	7.32141454e-16	0	0	0	0	0	3
835	305	0	0.326171875	-2.77745731e-14	-8.93108309e-16	-2.77745731e-14	-1.74800567e-43	8.93108309e-16	0	0	0	0	0	3
840	306	0	0.328125	-3.3599985e-14	-1.08664012e-15	-3.3599985e-14	-1.74800567e-43	1.08664012e-15	0	0	0	0	0	3
845	307	0	0.330078125	-4.04237929e-14	-1.31803514e-15	-4.04237929e-14	-1.74800567e-43	1.31803514e-15	0	0	0	0	0	3
850	307	0	0.33203125	-4.84364972e-14	-1.5935817e-15	-4.84364972e-14	-1.74800567e-43	1.5935817e-15	0	0	0	0	0	3
855	308	0	0.333984375	-5.79424561e-14	-1.92119144e-15	-5.79424561e-14	-1.74800567e-43	1.92119144e-15	0	0	0	0	0	3
860	309	0	0.3359375	-6.90720412e-14	-2.30934664e-15	-6.90720412e-14	-1.74800567e-43	2.30934664e-15	0	0	0	0	0	3
