Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1050	343	0	0.41015625	278.009477	289.179751	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1055	343	0	0.412109375	277.081811	289.122685	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1060	344	0	0.4140625	276.078388	289.061444	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1065	345	0	0.416015625	275.118138	288.996289	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1070	346	0	0.41796875	274.155169	288.92726	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1075	347	0	0.419921875	273.114394	288.854053	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1080	347	0	0.421875	272.128127	288.776975	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1085	348	0	0.423828125	271.119573	288.695977	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1090	349	0	0.42578125	270.050325	288.610837	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1095	350	0	0.427734375	269.014901	288.521765	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1100	351	0	0.4296875	267.980754	288.428819	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1105	352	0	0.431640625	266.896391	288.331826	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1110	353	0	0.43359375	265.821872	288.230885	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1115	354	0	0.435546875	264.814959	288.126349	264.048812	305.673736	21.4509618	0	0	0	0	0	3
1120	355	0	0.4375	263.772525	288.01811	263.772525	305.673736	21.4509618	0	0	0	0	0	3
1125	356	0	0.439453125	262.715008	287.906149	262.715008	305.673736	21.4509618	0	0	0	0	0	3
1130	356	0	0.44140625	261.776724	287.791042	261.776724	305.673736	21.4509618	0	0	0	0	0	3
1135	357	0	0.443359375	260.778828	287.672567	260.778828	305.673736	21.4509618	0	0	0	0	0	3
1140	358	0	0.4453125	259.812719	287.550909	259.812719	305.673736	21.4509618	0	0	0	0	0	3
1145	359	0	0.447265625	258.920664	287.426429	258.920664	305.673736	21.4509618	0	0	0	0	0	3
1150	360	0	0.44921875	257.956658	287.298854	257.956658	305.673736	21.4509618	0	0	0	0	0	3
1155	361	0	0.451171875	256.987093	287.1682	256.987093	305.673736	21.4509618	0	0	0	0	0	3
1160	361	0	0.453125	256.048129	287.034638	256.048129	305.673736	21.4509618	0	0	0	0	0	3
1165	362	0	0.455078125	255.162103	286.89843	255.162103	305.673736	21.4509618	0	0	0	0	0	3
1170	363	0	0.45703125	254.298266	286.759706	254.298266	305.673736	21.4509618	0	0	0	0	0	3
1175	364	0	0.458984375	253.483151	286.618704	253.483151	305.673736	21.4509618	0	0	0	0	0	3
1180	365	0	0.4609375	252.559542	286.474994	252.559542	305.673736	21.4509618	0	0	0	0	0	3
1185	366	0	0.462890625	251.742618	286.32906	251.742618	305.673736	21.4509618	0	0	0	0	0	3
1190	366	0	0.46484375	250.945377	286.181011	250.945377	305.673736	21.4509618	0	0	0	0	0	3
1195	367	0	0.466796875	250.117981	286.030748	250.117981	305.673736	21.4509618	0	0	0	0	0	3
1200	368	0	0.46875	249.270663	285.878217	249.270663	305.673736	21.4509618	0	0	0	0	0	3
1205	370	0	0.470703125	248.467439	285.723627	248.467439	305.673736	21.4509618	0	0	0	0	0	3
1210	371	0	0.47265625	247.700301	285.567152	247.700301	305.673736	21.4509618	0	0	0	0	0	3
1215	372	0	0.474609375	246.93005	285.408804	246.93005	305.673736	21.4509618	0	0	0	0	0	3
1220	373	0	0.4765625	246.184797	285.248706	246.184797	305.673736	21.4509618	0	0	0	0	0	3
1225	374	0	0.478515625	245.428857	285.086836	245.428857	305.673736	21.4509618	0	0	0	0	0	3
1230	374	0	0.48046875	244.718244	284.923401	244.718244	305.673736	21.4509618	0	0	0	0	0	3
1235	375	0	0.482421875	244.100015	284.75879	244.100015	305.673736	21.4509618	0	0	0	0	0	3
1240	376	0	0.484375	243.466964	284.59296	243.466964	305.673736	21.4509618	0	0	0	0	0	3
1245	377	0	0.486328125	242.86804	284.42606	242.86804	305.673736	21.4509618	0	0	0	0	0	3
1250	378	0	0.48828125	242.321964	284.258315	242.321964	305.673736	21.4509618	0	0	0	0	0	3
1255	379	0	0.490234375	241.806671	284.089856	241.806671	305.673736	21.4509618	0	0	0	0	0	3
